,Car_type,Fuel_type,Drive,Fuel_consumtion,vehicle_brand,Transmission,cylinder,cubic_capacity
23151,Compact Cars,Regular,Rear-Wheel Drive,17.3478947368421,Ford,Automatic 4-spd,6.0,3.8
23152,Subcompact Cars,Regular,Rear-Wheel Drive,41.20125,Rolls-Royce,Automatic 3-spd,8.0,6.8
23153,Two Seaters,Premium,Rear-Wheel Drive,14.9822727272727,Porsche,Manual 6-spd,6.0,3.4
23154,Two Seaters,Premium,Rear-Wheel Drive,14.3308695652174,Porsche,Automatic 7-spd,6.0,3.4
23155,Two Seaters,Premium,Rear-Wheel Drive,15.6957142857143,Porsche,Manual 6-spd,6.0,3.4
23156,Minicompact Cars,Premium,Rear-Wheel Drive,21.974,Aston Martin,Automatic (S6),12.0,5.9
23157,Minicompact Cars,Premium,Rear-Wheel Drive,25.3546153846154,Aston Martin,Manual 6-spd,12.0,5.9
23158,Minicompact Cars,Premium,Rear-Wheel Drive,23.5435714285714,Aston Martin,Automatic (S6),12.0,5.9
23159,Minicompact Cars,Premium,Rear-Wheel Drive,25.3546153846154,Aston Martin,Manual 6-spd,12.0,5.9
23160,Minicompact Cars,Premium,Rear-Wheel Drive,21.974,Aston Martin,Automatic (S6),12.0,5.9
23161,Minicompact Cars,Premium,Front-Wheel Drive,11.3658620689655,Fiat,Automatic 6-spd,4.0,1.4
23162,Minicompact Cars,Premium,Front-Wheel Drive,10.3003125,Fiat,Manual 5-spd,4.0,1.4
23163,Subcompact Cars,Regular,Rear-Wheel Drive,36.6233333333333,Rolls-Royce,Automatic 3-spd,8.0,6.8
23164,Minicompact Cars,Premium,Front-Wheel Drive,11.3658620689655,Fiat,Automatic 6-spd,4.0,1.4
23165,Minicompact Cars,Regular,Front-Wheel Drive,14.3308695652174,Mitsubishi,Automatic (S4),4.0,2.4
23166,Minicompact Cars,Premium,Front-Wheel Drive,17.3478947368421,Mitsubishi,Automatic (S5),6.0,3.8
23167,Minicompact Cars,Premium,Rear-Wheel Drive,14.9822727272727,Porsche,Automatic 7-spd,6.0,3.6
23168,Minicompact Cars,Premium,Rear-Wheel Drive,15.6957142857143,Porsche,Manual 6-spd,6.0,3.6
23169,Minicompact Cars,Premium,4-Wheel Drive,15.6957142857143,Porsche,Automatic 7-spd,6.0,3.6
23170,Minicompact Cars,Premium,4-Wheel Drive,15.6957142857143,Porsche,Manual 6-spd,6.0,3.6
23171,Minicompact Cars,Premium,4-Wheel Drive,15.6957142857143,Porsche,Automatic 7-spd,6.0,3.6
23172,Minicompact Cars,Premium,4-Wheel Drive,15.6957142857143,Porsche,Manual 6-spd,6.0,3.6
23173,Minicompact Cars,Premium,4-Wheel Drive,15.6957142857143,Porsche,Automatic 7-spd,6.0,3.6
23174,Subcompact Cars,Regular,Rear-Wheel Drive,36.6233333333333,Rolls-Royce,Automatic 3-spd,8.0,6.8
23175,Minicompact Cars,Premium,4-Wheel Drive,15.6957142857143,Porsche,Manual 6-spd,6.0,3.6
23176,Minicompact Cars,Premium,4-Wheel Drive,15.6957142857143,Porsche,Automatic 7-spd,6.0,3.8
23177,Minicompact Cars,Premium,4-Wheel Drive,15.6957142857143,Porsche,Manual 6-spd,6.0,3.8
23178,Minicompact Cars,Premium,4-Wheel Drive,15.6957142857143,Porsche,Automatic 7-spd,6.0,3.8
23179,Minicompact Cars,Premium,4-Wheel Drive,16.4805,Porsche,Manual 6-spd,6.0,3.8
23180,Minicompact Cars,Premium,4-Wheel Drive,15.6957142857143,Porsche,Automatic 7-spd,6.0,3.8
23181,Minicompact Cars,Premium,4-Wheel Drive,16.4805,Porsche,Manual 6-spd,6.0,3.8
23182,Minicompact Cars,Premium,Rear-Wheel Drive,15.6957142857143,Porsche,Automatic 7-spd,6.0,3.6
23183,Minicompact Cars,Premium,Rear-Wheel Drive,15.6957142857143,Porsche,Manual 6-spd,6.0,3.6
23184,Minicompact Cars,Premium,Rear-Wheel Drive,15.6957142857143,Porsche,Automatic 7-spd,6.0,3.8
23185,Subcompact Cars,Regular,Rear-Wheel Drive,41.20125,Rolls-Royce,Automatic 3-spd,8.0,6.8
23186,Minicompact Cars,Premium,Rear-Wheel Drive,16.4805,Porsche,Manual 6-spd,6.0,3.8
23187,Minicompact Cars,Premium,Rear-Wheel Drive,15.6957142857143,Porsche,Automatic 7-spd,6.0,3.8
23188,Minicompact Cars,Premium,Rear-Wheel Drive,15.6957142857143,Porsche,Manual 6-spd,6.0,3.8
23189,Minicompact Cars,Premium,Rear-Wheel Drive,15.6957142857143,Porsche,Automatic 7-spd,6.0,3.8
23190,Minicompact Cars,Premium,Rear-Wheel Drive,16.4805,Porsche,Manual 6-spd,6.0,3.8
23191,Minicompact Cars,Premium,Rear-Wheel Drive,15.6957142857143,Porsche,Automatic 7-spd,6.0,3.8
23192,Minicompact Cars,Premium,Rear-Wheel Drive,15.6957142857143,Porsche,Manual 6-spd,6.0,3.8
23193,Minicompact Cars,Premium,Rear-Wheel Drive,17.3478947368421,Porsche,Automatic 7-spd,6.0,3.8
23194,Minicompact Cars,Premium,Rear-Wheel Drive,17.3478947368421,Porsche,Manual 6-spd,6.0,3.8
23195,Minicompact Cars,Premium,Rear-Wheel Drive,17.3478947368421,Porsche,Automatic 7-spd,6.0,3.8
23196,Subcompact Cars,Regular,Rear-Wheel Drive,36.6233333333333,Rolls-Royce,Automatic 3-spd,8.0,6.8
23197,Minicompact Cars,Premium,Rear-Wheel Drive,17.3478947368421,Porsche,Manual 6-spd,6.0,3.8
23198,Minicompact Cars,Premium,Rear-Wheel Drive,17.3478947368421,Porsche,Automatic 7-spd,6.0,3.8
23199,Minicompact Cars,Premium,Rear-Wheel Drive,17.3478947368421,Porsche,Automatic 7-spd,6.0,3.8
23200,Subcompact Cars,Premium,Rear-Wheel Drive,21.974,Aston Martin,Automatic (S6),12.0,5.9
23201,Subcompact Cars,Premium,Front-Wheel Drive,13.1844,Audi,Automatic (AV),4.0,2.0
23202,Subcompact Cars,Premium,All-Wheel Drive,13.73375,Audi,Automatic (S8),4.0,2.0
23203,Subcompact Cars,Premium,All-Wheel Drive,13.73375,Audi,Automatic (S8),4.0,2.0
23204,Subcompact Cars,Premium,All-Wheel Drive,13.1844,Audi,Manual 6-spd,4.0,2.0
23205,Subcompact Cars,Premium,All-Wheel Drive,17.3478947368421,Audi,Automatic (S6),8.0,4.2
23206,Subcompact Cars,Premium,All-Wheel Drive,19.3888235294118,Audi,Manual 6-spd,8.0,4.2
23207,Subcompact Cars,Regular,Rear-Wheel Drive,41.20125,Rolls-Royce,Automatic 3-spd,8.0,6.8
23208,Subcompact Cars,Premium,All-Wheel Drive,16.4805,Audi,Automatic (S7),6.0,3.0
23209,Subcompact Cars,Premium or E85,All-Wheel Drive,23.5435714285714,Bentley,Automatic (S6),12.0,6.0
23210,Subcompact Cars,Premium,Rear-Wheel Drive,15.6957142857143,BMW,Automatic (S6),6.0,3.0
23211,Subcompact Cars,Premium,Rear-Wheel Drive,14.9822727272727,BMW,Manual 6-spd,6.0,3.0
23212,Subcompact Cars,Premium,Rear-Wheel Drive,15.6957142857143,BMW,Automatic (S6),6.0,3.0
23213,Subcompact Cars,Premium,Rear-Wheel Drive,14.9822727272727,BMW,Manual 6-spd,6.0,3.0
23214,Subcompact Cars,Premium,Rear-Wheel Drive,16.4805,BMW,Automatic (S7),6.0,3.0
23215,Subcompact Cars,Premium,Rear-Wheel Drive,14.3308695652174,BMW,Manual 6-spd,6.0,3.0
23216,Subcompact Cars,Premium,Rear-Wheel Drive,16.4805,BMW,Automatic (S7),6.0,3.0
23217,Subcompact Cars,Premium,Rear-Wheel Drive,14.9822727272727,BMW,Manual 6-spd,6.0,3.0
23218,Subcompact Cars,Regular,Front-Wheel Drive,18.3116666666667,Saab,Automatic 3-spd,4.0,2.0
23219,Compact Cars,Premium,Rear-Wheel Drive,18.3116666666667,BMW,Automatic (S8),8.0,4.4
23220,Compact Cars,Premium,Rear-Wheel Drive,19.3888235294118,BMW,Manual 6-spd,8.0,4.4
23221,Subcompact Cars,Regular,Rear-Wheel Drive,14.3308695652174,Ford,Automatic 6-spd,6.0,3.7
23222,Subcompact Cars,Regular,Rear-Wheel Drive,14.9822727272727,Ford,Manual 6-spd,6.0,3.7
23223,Subcompact Cars,Regular,Rear-Wheel Drive,16.4805,Ford,Automatic 6-spd,8.0,5.0
23224,Subcompact Cars,Regular,Rear-Wheel Drive,16.4805,Ford,Manual 6-spd,8.0,5.0
23225,Subcompact Cars,Premium,Rear-Wheel Drive,18.3116666666667,Ford,Manual 6-spd,8.0,5.4
23226,Subcompact Cars,Regular,Rear-Wheel Drive,14.3308695652174,Ford,Automatic 6-spd,6.0,3.7
23227,Subcompact Cars,Regular,Front-Wheel Drive,14.3308695652174,Mitsubishi,Automatic (S4),4.0,2.4
23228,Subcompact Cars,Regular,Front-Wheel Drive,14.3308695652174,Mitsubishi,Manual 5-spd,4.0,2.4
23229,Subcompact Cars,Regular,Front-Wheel Drive,16.4805,Saab,Manual 5-spd,4.0,2.0
23230,Subcompact Cars,Premium,Front-Wheel Drive,16.4805,Mitsubishi,Automatic (S5),6.0,3.8
23231,Subcompact Cars,Premium,All-Wheel Drive,17.3478947368421,Nissan,Auto(AM6),6.0,3.8
23232,Subcompact Cars,Premium,Rear-Wheel Drive,20.600625,Roush Performance,Manual 6-spd,8.0,5.0
23233,Subcompact Cars,Premium,Front-Wheel Drive,13.1844,Volkswagen,Automatic (S6),4.0,2.0
23234,Subcompact Cars,Regular,Front-Wheel Drive,13.1844,Volkswagen,Automatic (S6),5.0,2.5
23235,Subcompact Cars,Premium,Front-Wheel Drive,13.1844,Volkswagen,Automatic (S6),4.0,2.0
23236,Compact Cars,Premium,Front-Wheel Drive,13.1844,Audi,Automatic (AV),4.0,2.0
23237,Compact Cars,Premium,All-Wheel Drive,13.73375,Audi,Automatic (S8),4.0,2.0
23238,Compact Cars,Premium,All-Wheel Drive,13.1844,Audi,Manual 6-spd,4.0,2.0
23239,Compact Cars,Premium,All-Wheel Drive,15.6957142857143,Audi,Automatic (S7),6.0,3.0
23240,Subcompact Cars,Regular,Front-Wheel Drive,11.3658620689655,Subaru,Manual 4-spd,4.0,1.6
23241,Compact Cars,Premium,All-Wheel Drive,15.6957142857143,Audi,Manual 6-spd,6.0,3.0
23242,Compact Cars,Premium or E85,All-Wheel Drive,23.5435714285714,Bentley,Automatic (S6),12.0,6.0
23243,Compact Cars,Regular,Front-Wheel Drive,10.6325806451613,Ford,Auto(AM6),4.0,2.0
23244,Compact Cars,Regular,Front-Wheel Drive,10.987,Ford,Auto(AM-S6),4.0,2.0
23245,Compact Cars,Regular,Front-Wheel Drive,11.3658620689655,Ford,Manual 5-spd,4.0,2.0
23246,Compact Cars,Regular,Front-Wheel Drive,10.3003125,Ford,Auto(AM6),4.0,2.0
23247,Compact Cars,Regular,Front-Wheel Drive,10.6325806451613,Honda,Automatic 5-spd,4.0,1.8
23248,Compact Cars,Regular,Front-Wheel Drive,10.6325806451613,Honda,Manual 5-spd,4.0,1.8
23249,Compact Cars,Premium,Front-Wheel Drive,13.1844,Honda,Manual 6-spd,4.0,2.4
23250,Compact Cars,Regular,Front-Wheel Drive,10.3003125,Honda,Automatic 5-spd,4.0,1.8
23251,Subcompact Cars,Regular,Front-Wheel Drive,12.6773076923077,Subaru,Manual 5-spd,4.0,1.6
23252,Compact Cars,Regular,Front-Wheel Drive,7.49113636363637,Honda,Automatic (variable gear ratios),4.0,1.5
23253,Compact Cars,Regular,Front-Wheel Drive,10.6325806451613,Hyundai,Automatic 6-spd,4.0,1.6
23254,Compact Cars,Regular,Front-Wheel Drive,10.3003125,Hyundai,Manual 6-spd,4.0,1.6
23255,Compact Cars,Regular,All-Wheel Drive,14.9822727272727,Saab,Automatic (S6),4.0,2.0
23256,Compact Cars,Regular,All-Wheel Drive,14.3308695652174,Saab,Manual 6-spd,4.0,2.0
23257,Compact Cars,Premium,Front-Wheel Drive,13.1844,Volkswagen,Automatic (S6),4.0,2.0
23258,Compact Cars,Premium,Front-Wheel Drive,13.73375,Volkswagen,Manual 6-spd,4.0,2.0
23259,Compact Cars,Premium,All-Wheel Drive,16.4805,Volkswagen,Automatic (S6),6.0,3.6
23260,Compact Cars,Regular,Front-Wheel Drive,12.6773076923077,Volkswagen,Automatic (S6),5.0,2.5
23261,Compact Cars,Regular,Front-Wheel Drive,12.6773076923077,Volkswagen,Manual 5-spd,5.0,2.5
23262,Compact Cars,Regular,Rear-Wheel Drive,19.3888235294118,Ford,Automatic 4-spd,8.0,5.0
23263,Subcompact Cars,Regular,Front-Wheel Drive,14.9822727272727,Subaru,Automatic 3-spd,4.0,1.8
23264,Compact Cars,Premium,Front-Wheel Drive,12.2077777777778,Volkswagen,Automatic (S6),4.0,2.0
23265,Compact Cars,Premium,Front-Wheel Drive,13.1844,Volkswagen,Manual 6-spd,4.0,2.0
23266,Compact Cars,Premium,Front-Wheel Drive,12.2077777777778,Volkswagen,Automatic (S6),4.0,2.0
23267,Compact Cars,Premium,Front-Wheel Drive,12.6773076923077,Volkswagen,Manual 6-spd,4.0,2.0
23268,Compact Cars,Regular,Front-Wheel Drive,12.6773076923077,Volkswagen,Automatic (S6),5.0,2.5
23269,Compact Cars,Regular,Front-Wheel Drive,12.6773076923077,Volkswagen,Manual 5-spd,5.0,2.5
23270,Compact Cars,Regular,Front-Wheel Drive,13.73375,Volvo,Manual 6-spd,5.0,2.5
23271,Compact Cars,Regular,All-Wheel Drive,15.6957142857143,Volvo,Automatic (S6),6.0,3.0
23272,Compact Cars,Regular,Front-Wheel Drive,14.3308695652174,Volvo,Automatic (S6),5.0,2.5
23273,Midsize Cars,Premium,Front-Wheel Drive,14.3308695652174,Acura,Automatic (S6),6.0,3.5
23274,Subcompact Cars,Regular,Front-Wheel Drive,9.69441176470588,Subaru,Manual 5-spd,3.0,1.2
23275,Midsize Cars,Premium,All-Wheel Drive,15.6957142857143,Acura,Automatic (S6),6.0,3.7
23276,Midsize Cars,Premium,All-Wheel Drive,16.4805,Acura,Manual 6-spd,6.0,3.7
23277,Midsize Cars,Premium,Front-Wheel Drive,11.7717857142857,Audi,Automatic (AV),4.0,2.0
23278,Midsize Cars,Premium,All-Wheel Drive,14.9822727272727,Audi,Automatic (S8),6.0,3.0
23279,Midsize Cars,Premium,All-Wheel Drive,14.9822727272727,Audi,Automatic (S8),6.0,3.0
23280,Midsize Cars,Premium or E85,All-Wheel Drive,23.5435714285714,Bentley,Automatic (S6),12.0,6.0
23281,Midsize Cars,Regular,Front-Wheel Drive,10.3003125,Hyundai,Automatic 6-spd,4.0,1.8
23282,Midsize Cars,Regular,Front-Wheel Drive,10.3003125,Hyundai,Manual 6-spd,4.0,1.8
23283,Midsize Cars,Premium,Rear-Wheel Drive,11.3658620689655,Infiniti,Automatic (S7),6.0,3.5
23284,Midsize Cars,Premium,Rear-Wheel Drive,15.6957142857143,Infiniti,Automatic (S7),6.0,3.7
23285,Subcompact Cars,Regular,Front-Wheel Drive,14.3308695652174,Subaru,Automatic 3-spd,4.0,1.8
23286,Midsize Cars,Premium,All-Wheel Drive,16.4805,Infiniti,Automatic (S7),6.0,3.7
23287,Midsize Cars,Premium,Rear-Wheel Drive,17.3478947368421,Infiniti,Automatic (S7),8.0,5.6
23288,Midsize Cars,Premium,All-Wheel Drive,18.3116666666667,Infiniti,Automatic (S7),8.0,5.6
23289,Midsize Cars,Regular,Front-Wheel Drive,13.1844,Mazda,Automatic (S5),4.0,2.5
23290,Midsize Cars,Regular,Front-Wheel Drive,13.73375,Mazda,Manual 6-spd,4.0,2.5
23291,Midsize Cars,Regular,Front-Wheel Drive,15.6957142857143,Mazda,Automatic (S6),6.0,3.7
23292,Large Cars,Premium,All-Wheel Drive,20.600625,Audi,Automatic (S8),12.0,6.3
23293,Large Cars,Premium,Rear-Wheel Drive,16.4805,BMW,Automatic (S6),6.0,3.0
23294,Large Cars,Premium,Rear-Wheel Drive,16.4805,BMW,Automatic (S6),6.0,3.0
23295,Subcompact Cars,Regular,Front-Wheel Drive,16.4805,Subaru,Automatic 3-spd,4.0,1.8
23296,Large Cars,Premium,Rear-Wheel Drive,19.3888235294118,BMW,Automatic (S6),8.0,4.4
23297,Large Cars,Premium,All-Wheel Drive,20.600625,BMW,Automatic (S6),8.0,4.4
23298,Large Cars,Premium,Rear-Wheel Drive,19.3888235294118,BMW,Automatic (S6),8.0,4.4
23299,Large Cars,Premium,All-Wheel Drive,20.600625,BMW,Automatic (S6),8.0,4.4
23300,Large Cars,Premium,Rear-Wheel Drive,19.3888235294118,BMW,Automatic (S6),8.0,4.4
23301,Large Cars,Premium,All-Wheel Drive,20.600625,BMW,Automatic (S6),8.0,4.4
23302,Large Cars,Premium,Rear-Wheel Drive,19.3888235294118,BMW,Automatic (S6),8.0,4.4
23303,Large Cars,Premium,All-Wheel Drive,20.600625,BMW,Automatic (S6),8.0,4.4
23304,Large Cars,Premium,Rear-Wheel Drive,18.3116666666667,Hyundai,Automatic 8-spd,8.0,5.0
23305,Large Cars,Regular,Rear-Wheel Drive,14.9822727272727,Hyundai,Automatic 8-spd,6.0,3.8
23306,Subcompact Cars,Regular,Front-Wheel Drive,14.9822727272727,Subaru,Automatic 4-spd,4.0,1.8
23307,Large Cars,Premium,Rear-Wheel Drive,17.3478947368421,Hyundai,Automatic 8-spd,8.0,4.6
23308,Large Cars,Premium,Rear-Wheel Drive,17.3478947368421,Hyundai,Automatic 8-spd,8.0,5.0
23309,Small Station Wagons,Premium,All-Wheel Drive,13.73375,Audi,Automatic (S8),4.0,2.0
23310,Small Station Wagons,Regular,All-Wheel Drive,14.9822727272727,Saab,Automatic (S6),4.0,2.0
23311,Small Station Wagons,Regular,All-Wheel Drive,14.3308695652174,Saab,Manual 6-spd,4.0,2.0
23312,Small Station Wagons,Regular,Front-Wheel Drive,13.73375,Scion,Automatic (S4),4.0,2.4
23313,Small Station Wagons,Regular,Front-Wheel Drive,13.73375,Scion,Manual 5-spd,4.0,2.4
23314,Small Station Wagons,Regular,Front-Wheel Drive,12.6773076923077,Volkswagen,Automatic (S6),5.0,2.5
23315,Small Station Wagons,Regular,Front-Wheel Drive,12.6773076923077,Volkswagen,Manual 5-spd,5.0,2.5
23316,Midsize Station Wagons,Regular,Front-Wheel Drive,14.9822727272727,Kia,Automatic 4-spd,4.0,2.4
23317,Subcompact Cars,Regular,Front-Wheel Drive,14.3308695652174,Subaru,Automatic 4-spd,4.0,1.8
23318,Midsize Station Wagons,Regular,Front-Wheel Drive,15.6957142857143,Kia,Automatic 5-spd,6.0,2.7
23319,Small Pickup Trucks 2WD,Regular,Rear-Wheel Drive,15.6957142857143,Chevrolet,Automatic 4-spd,4.0,2.9
23320,Small Pickup Trucks 2WD,Regular,Rear-Wheel Drive,15.6957142857143,Chevrolet,Manual 5-spd,4.0,2.9
23321,Small Pickup Trucks 2WD,Regular,Rear-Wheel Drive,20.600625,Chevrolet,Automatic 4-spd,8.0,5.3
23322,Small Pickup Trucks 2WD,Regular,Rear-Wheel Drive,15.6957142857143,Chevrolet,Automatic 4-spd,4.0,2.9
23323,Small Pickup Trucks 2WD,Regular,Rear-Wheel Drive,15.6957142857143,Chevrolet,Manual 5-spd,4.0,2.9
23324,Small Pickup Trucks 2WD,Regular,Rear-Wheel Drive,20.600625,Chevrolet,Automatic 4-spd,8.0,5.3
23325,Small Pickup Trucks 2WD,Regular,Rear-Wheel Drive,15.6957142857143,GMC,Automatic 4-spd,4.0,2.9
23326,Small Pickup Trucks 2WD,Regular,Rear-Wheel Drive,15.6957142857143,GMC,Manual 5-spd,4.0,2.9
23327,Small Pickup Trucks 2WD,Regular,Rear-Wheel Drive,20.600625,GMC,Automatic 4-spd,8.0,5.3
23328,Subcompact Cars,Regular,Front-Wheel Drive,14.3308695652174,Subaru,Manual 5-spd,4.0,1.8
23329,Small Pickup Trucks 2WD,Regular,Rear-Wheel Drive,15.6957142857143,GMC,Automatic 4-spd,4.0,2.9
23330,Small Pickup Trucks 2WD,Regular,Rear-Wheel Drive,15.6957142857143,GMC,Manual 5-spd,4.0,2.9
23331,Small Pickup Trucks 2WD,Regular,Rear-Wheel Drive,20.600625,GMC,Automatic 4-spd,8.0,5.3
23332,Small Pickup Trucks 4WD,Regular,4-Wheel Drive,16.4805,Chevrolet,Automatic 4-spd,4.0,2.9
23333,Small Pickup Trucks 4WD,Regular,4-Wheel Drive,16.4805,Chevrolet,Manual 5-spd,4.0,2.9
23334,Small Pickup Trucks 4WD,Regular,4-Wheel Drive,20.600625,Chevrolet,Automatic 4-spd,8.0,5.3
23335,Small Pickup Trucks 4WD,Regular,4-Wheel Drive,20.600625,Chevrolet,Automatic 4-spd,8.0,5.3
23336,Small Pickup Trucks 4WD,Regular,4-Wheel Drive,16.4805,GMC,Automatic 4-spd,4.0,2.9
23337,Small Pickup Trucks 4WD,Regular,4-Wheel Drive,16.4805,GMC,Manual 5-spd,4.0,2.9
23338,Small Pickup Trucks 4WD,Regular,4-Wheel Drive,20.600625,GMC,Automatic 4-spd,8.0,5.3
23339,Subcompact Cars,Regular,Front-Wheel Drive,14.3308695652174,Subaru,Manual 5-spd,4.0,1.8
23340,Small Pickup Trucks 4WD,Regular,4-Wheel Drive,20.600625,GMC,Automatic 4-spd,8.0,5.3
23341,"Vans, Cargo Type",Gasoline or E85,Rear-Wheel Drive,21.974,Chevrolet,Automatic 4-spd,8.0,5.3
23342,"Vans, Cargo Type",Gasoline or E85,Rear-Wheel Drive,23.5435714285714,Chevrolet,Automatic 4-spd,8.0,5.3
23343,"Vans, Cargo Type",Gasoline or E85,All-Wheel Drive,23.5435714285714,Chevrolet,Automatic 4-spd,8.0,5.3
23344,"Vans, Cargo Type",Gasoline or E85,All-Wheel Drive,23.5435714285714,Chevrolet,Automatic 4-spd,8.0,5.3
23345,"Vans, Cargo Type",Gasoline or E85,Rear-Wheel Drive,21.974,GMC,Automatic 4-spd,8.0,5.3
23346,"Vans, Cargo Type",Gasoline or E85,Rear-Wheel Drive,23.5435714285714,GMC,Automatic 4-spd,8.0,5.3
23347,"Vans, Cargo Type",Gasoline or E85,All-Wheel Drive,23.5435714285714,GMC,Automatic 4-spd,8.0,5.3
23348,"Vans, Cargo Type",Gasoline or E85,All-Wheel Drive,23.5435714285714,GMC,Automatic 4-spd,8.0,5.3
23349,"Vans, Passenger Type",Gasoline or E85,Rear-Wheel Drive,23.5435714285714,Chevrolet,Automatic 4-spd,8.0,5.3
23350,Subcompact Cars,Regular,Front-Wheel Drive,13.1844,Subaru,Manual 5-spd,4.0,1.8
23351,"Vans, Passenger Type",Gasoline or E85,All-Wheel Drive,23.5435714285714,Chevrolet,Automatic 4-spd,8.0,5.3
23352,"Vans, Passenger Type",Gasoline or E85,Rear-Wheel Drive,23.5435714285714,GMC,Automatic 4-spd,8.0,5.3
23353,"Vans, Passenger Type",Gasoline or E85,All-Wheel Drive,23.5435714285714,GMC,Automatic 4-spd,8.0,5.3
23354,Minivan - 2WD,Regular,Front-Wheel Drive,15.6957142857143,Kia,Automatic 6-spd,6.0,3.5
23355,Minivan - 2WD,Regular,Front-Wheel Drive,13.73375,Mazda,Automatic (S5),4.0,2.5
23356,Minivan - 2WD,Regular,Front-Wheel Drive,13.73375,Mazda,Manual 6-spd,4.0,2.5
23357,Sport Utility Vehicle - 2WD,Regular,Front-Wheel Drive,13.1844,Hyundai,Automatic 6-spd,4.0,2.0
23358,Sport Utility Vehicle - 2WD,Regular,Front-Wheel Drive,14.9822727272727,Hyundai,Manual 5-spd,4.0,2.0
23359,Sport Utility Vehicle - 2WD,Regular,Front-Wheel Drive,13.1844,Hyundai,Automatic 6-spd,4.0,2.4
23360,Sport Utility Vehicle - 2WD,Regular,Front-Wheel Drive,14.3308695652174,Hyundai,Manual 6-spd,4.0,2.4
23361,Subcompact Cars,Regular,Front-Wheel Drive,13.1844,Subaru,Manual 5-spd,4.0,1.8
23362,Sport Utility Vehicle - 2WD,Regular,Front-Wheel Drive,13.73375,Kia,Automatic 6-spd,4.0,2.4
23363,Sport Utility Vehicle - 2WD,Regular,Front-Wheel Drive,13.73375,Kia,Automatic 6-spd,4.0,2.4
23364,Sport Utility Vehicle - 2WD,Regular,Front-Wheel Drive,14.9822727272727,Kia,Manual 6-spd,4.0,2.4
23365,Sport Utility Vehicle - 2WD,Regular,Front-Wheel Drive,14.9822727272727,Kia,Automatic 6-spd,6.0,3.5
23366,Sport Utility Vehicle - 2WD,Regular,Front-Wheel Drive,13.73375,Kia,Automatic 6-spd,4.0,2.0
23367,Sport Utility Vehicle - 2WD,Regular,Front-Wheel Drive,13.1844,Kia,Automatic 6-spd,4.0,2.4
23368,Sport Utility Vehicle - 2WD,Regular,Front-Wheel Drive,14.3308695652174,Kia,Manual 6-spd,4.0,2.4
23369,Sport Utility Vehicle - 4WD,Premium,All-Wheel Drive,14.9822727272727,Audi,Automatic (S8),4.0,2.0
23370,Sport Utility Vehicle - 4WD,Premium,All-Wheel Drive,16.4805,Audi,Automatic (S6),6.0,3.2
23371,Sport Utility Vehicle - 4WD,Premium,All-Wheel Drive,17.3478947368421,BMW,Automatic (S8),6.0,3.0
23372,Compact Cars,Regular,Rear-Wheel Drive,23.5435714285714,Mercedes-Benz,Automatic 4-spd,8.0,5.0
23373,Subcompact Cars,Regular,4-Wheel or All-Wheel Drive,16.4805,Subaru,Automatic 3-spd,4.0,1.8
23374,Sport Utility Vehicle - 4WD,Premium,All-Wheel Drive,20.600625,BMW,Automatic (S8),8.0,4.4
23375,Sport Utility Vehicle - 4WD,Premium,All-Wheel Drive,23.5435714285714,BMW,Automatic (S6),8.0,4.4
23376,Sport Utility Vehicle - 4WD,Premium,All-Wheel Drive,17.3478947368421,BMW,Automatic (S8),6.0,3.0
23377,Sport Utility Vehicle - 4WD,Premium,All-Wheel Drive,20.600625,BMW,Automatic (S8),8.0,4.4
23378,Sport Utility Vehicle - 4WD,Premium,All-Wheel Drive,23.5435714285714,BMW,Automatic (S6),8.0,4.4
23379,Sport Utility Vehicle - 4WD,Regular,4-Wheel Drive,14.3308695652174,Hyundai,Automatic 6-spd,4.0,2.4
23380,Sport Utility Vehicle - 4WD,Regular,4-Wheel Drive,15.6957142857143,Hyundai,Manual 6-spd,4.0,2.4
23381,Sport Utility Vehicle - 4WD,Regular,4-Wheel Drive,14.9822727272727,Kia,Automatic 6-spd,4.0,2.4
23382,Sport Utility Vehicle - 4WD,Regular,4-Wheel Drive,14.3308695652174,Kia,Automatic 6-spd,4.0,2.4
23383,Sport Utility Vehicle - 4WD,Regular,4-Wheel Drive,16.4805,Kia,Automatic 6-spd,6.0,3.5
23384,Subcompact Cars,Regular,4-Wheel or All-Wheel Drive,14.9822727272727,Subaru,Automatic 4-spd,4.0,1.8
23385,Sport Utility Vehicle - 4WD,Regular,4-Wheel Drive,14.9822727272727,Kia,Automatic 6-spd,4.0,2.0
23386,Sport Utility Vehicle - 4WD,Regular,4-Wheel Drive,14.3308695652174,Kia,Automatic 6-spd,4.0,2.4
23387,Sport Utility Vehicle - 4WD,Regular,4-Wheel Drive,15.6957142857143,Kia,Manual 6-spd,4.0,2.4
23388,Two Seaters,Premium,Rear-Wheel Drive,25.3546153846154,Aston Martin,Manual 6-spd,12.0,5.9
23389,Midsize Cars,Regular,Front-Wheel Drive,10.987,Chevrolet,Automatic 6-spd,4.0,1.4
23390,Two Seaters,Premium,Rear-Wheel Drive,23.5435714285714,Ferrari,Auto(AM7),8.0,4.5
23391,Two Seaters,Premium,Rear-Wheel Drive,19.3888235294118,Spyker,Automatic 6-spd,8.0,4.2
23392,Minicompact Cars,Premium,Rear-Wheel Drive,15.6957142857143,Lotus,Manual 6-spd,6.0,3.5
